id,cost,category,name,brand,retail_price,department
10531,10.0667702348,intimates,bra-tastic- set of 3 (medium),jobar,18.2700004578,women
25862,12.1000000276,underwear,joe's men's the relaxed fit boxer,joe's,25.0,men
4169,59.6849999297,jumpsuits & rompers,women's kc and friends detachable apron romper/jumpsuit (maternity),kc&pp,115.0,women
3965,22.2955407019,dresses,krazy sexy club cocktail party evening dress #312 us 0-2 2-4 4-6,krazy,49.9900016785,women
4014,16.5958506608,dresses,krazy sexy club cocktail party evening dress #266 us size 0-2 2-4 4-6,krazy,39.9900016785,women
4081,21.2049508038,jumpsuits & rompers,krazy color block punk flouncing ruffled harem jumpsuit playsuit genie pants us size 0-2 4-6 6-8,krazy,41.9900016785,women
4175,23.4089108365,jumpsuits & rompers,krazy sexy club cocktail party evening playsuit jumpsuit romper #388 us size 0-2 4-6 6-8,krazy,45.9900016785,women
5223,62.6250000205,pants & capris,krazy larry pull on ankle pants,krazy,125.0,women
5620,79.4599997904,pants & capris,krazy larry full length pull on pants,krazy,145.0,women
7949,14.1164706718,blazers & jackets,krazy shawl collar tuxedo boyfriend suit blazer jacket coat #282 us size 0-2 4-6 6-8,krazy,39.9900016785,women
16917,28.8899999075,tops & tees,matix men's rikers,matix,54.0,men
17141,34.3200000376,fashion hoodies & sweatshirts,matix men's asher classic zipper hooded jacket,matix,60.0,men
17247,27.5520000458,fashion hoodies & sweatshirts,matix men's builders henley hoodie,matix,48.0,men
17298,45.4740000442,fashion hoodies & sweatshirts,matix men's asher chambray hoodie,matix,78.0,men
17452,43.0560000655,fashion hoodies & sweatshirts,matix men's sleepy flannel shirt,matix,78.0,men
17536,22.9949999973,fashion hoodies & sweatshirts,matix men's builders 11 zip hoodie,matix,45.0,men
17537,37.0080001652,fashion hoodies & sweatshirts,matix men's asher borough 2 hoodie,matix,72.0,men
19129,26.5719999969,sweaters,matix men's mj classic,matix,52.0,men
19426,24.9600000232,sweaters,matix men's burbank sweater,matix,52.0,men
19699,25.9479999975,sweaters,matix men's nabokov,matix,52.0,men
20870,39.095999971,jeans,matix men's gripper denim pant,matix,72.0,men
20963,35.3807483405,jeans,matix men's constrictor hesh denim pant,matix,72.9499969482,men
21443,33.6599999443,jeans,matix men's miner denim pant,matix,68.0,men
21470,35.6173983379,jeans,matix men's mj jean,matix,66.9499969482,men
21929,19.4120000973,pants,matix men's welder sp12 chino pant,matix,46.0,men
22266,28.3800000697,pants,matix men's gripper twill pant,matix,60.0,men
22355,30.0271504784,pants,matix mike mo stretch cord pant - men's,matix,62.9500007629,men
22567,28.767999962,pants,matix men's nexus pant,matix,58.0,men
22629,30.7450000755,pants,matix men's mj cord,matix,65.0,men
23088,15.2789999843,shorts,matix men's welder classic short,matix,33.0,men
23274,24.9750003815,shorts,matix young men's welder shorts,matix,49.9500007629,men
23354,19.012950384,shorts,matix kilowatt shorts - black,matix,37.9500007629,men
23371,16.8249008486,shorts,matix men's welder modern short,matix,32.9900016785,men
23512,20.1132108159,shorts,matix men's rockaway short,matix,41.9900016785,men
23530,18.4950000141,shorts,matix men's welder plaid sp12 short,matix,33.75,men
23534,23.0269503115,shorts,matix men's welder 22 inch chino short,matix,49.9500007629,men
23556,20.5480000079,shorts,matix welder modern fit short - men's,matix,44.0,men
23559,28.4341504349,shorts,matix men's lakemaster short,matix,52.9500007629,men
23562,22.1340000294,shorts,matix men's rockaway short,matix,42.0,men
23570,24.0709003876,shorts,matix saber walkshort - charcoal,matix,47.9500007629,men
28165,23.1197910525,swim,matix men's runway boardshort,matix,40.4900016785,men
5909,13.5593700594,leggings,memoi women's houndstooth squared sweater tights,memoi,24.1700000763,women
13701,9.8515198739,accessories,mundi big fat wallet,mundi,21.9899997711,women
13922,8.9755098418,accessories,mundi big fat wallet,mundi,19.9899997711,women
14087,9.808749971,accessories,mundi croco my big fat wallet zip around w/ safe keeper,mundi,23.75,women
14168,9.0350698708,accessories,file master wallet w/ rfid blocking safe keeper,mundi,22.9899997711,women
15273,11.192909875,plus,mundi big fat flap wallet,mundi,21.9899997711,women
15429,10.4012698763,plus,mundi big fat wallet,mundi,21.9899997711,women
15797,9.0954498601,plus,mundi big fat wallet,mundi,19.9899997711,women
10493,15.4879999757,intimates,nubra feather lite,nubra,32.0,women
12561,7.5965698701,intimates,nubra soft travel case black,nubra,13.9899997711,women
12601,21.4346408749,intimates,nubra seamless super light adhesive bra b cup mocha,nubra,39.9900016785,women
12605,21.1199999694,intimates,nubra seamless super light adhesive bra a cup nude,nubra,40.0,women
12647,21.7545609036,intimates,nubra seamless super light adhesive bra d cup mocha,nubra,39.9900016785,women
12648,21.3546608771,intimates,nubra seamless u - small - nude,nubra,39.9900016785,women
12686,20.8747808341,intimates,nubra seamless super light adhesive bra d cup black,nubra,39.9900016785,women
12693,20.7548108467,intimates,nubra seamless super light adhesive bra b cup nude,nubra,39.9900016785,women
12694,21.4746308832,intimates,nubra seamless super light adhesive bra c cup mocha,nubra,39.9900016785,women
12695,21.6474792331,intimates,nubra seamless super light adhesive bra c cup black,nubra,39.9399986267,women
12698,21.5675992227,intimates,nubra seamless super light adhesive bra a cup black,nubra,39.9399986267,women
98,21.7145708208,tops & tees,patty women cowl neck button embellished ruched blouse top,patty,39.9900016785,women
115,24.6545208548,tops & tees,patty women stunning 2-in-1 hoodie casual blouse top,patty,44.9900016785,women
125,17.7035796886,tops & tees,patty women stunning trimmed boat neck long sleeve blouse knit top,patty,33.9799995422,women
128,18.3831797275,tops & tees,patty women trendy diagonal stripe cowl neck long sleeve blouse top,patty,33.9799995422,women
162,20.0842609316,tops & tees,patty women smart v neck ruched long sleeve blouse top,patty,34.9900016785,women
163,18.6336996934,tops & tees,patty women sexy keyhole long sleeve blouse top,patty,32.9799995422,women
167,16.6055397066,tops & tees,patty women sexy cowl neck ruffle sleeve casual blouse top,patty,28.9799995422,women
172,17.5618796863,tops & tees,patty women trendy stripe / solid off shoulder long sleeve casual blouse top,patty,28.9799995422,women
178,22.5980996824,tops & tees,patty women stylish off shoulder cross tied long sleeve top,patty,37.9799995422,women
180,18.9321597347,tops & tees,patty women smart checkers / solid bolero style long sleeve knit blouse top,patty,31.9799995422,women
186,15.8366797048,tops & tees,patty women unique corset embroidered back cap sleeve boho clubwear blouse top,patty,27.9799995422,women
209,17.6496508414,tops & tees,patty women stunning scoop neck ruched gathered long sleeve blouse top,patty,32.9900016785,women
211,17.2691997242,tops & tees,patty women sexy v neck ruched bust long sleeve blouse top,patty,31.9799995422,women
214,17.301179729,tops & tees,patty women unique cut out shoulder bell sleeve boho blouse top,patty,31.9799995422,women
222,14.9826596822,tops & tees,patty women fitted one shoulder ruched arm long sleeve blouse top,patty,28.9799995422,women
228,18.8975397023,tops & tees,patty women fabulous plunge ruched long sleeve blouse top,patty,32.9799995422,women
235,23.3541609349,tops & tees,patty women long sleeves ruched turtleneck tunic blouse top,patty,39.9900016785,women
237,19.6802109055,tops & tees,patty women sexy convertible long sleeve casual wrap blouse top,patty,33.9900016785,women
262,15.7023898354,tops & tees,patty women sexy crochet eyelet lace back cami vest top,patty,27.9899997711,women
285,20.0785197054,tops & tees,patty women sexy black floral lace polo neck long sleeve blouse top,patty,34.9799995422,women
286,17.4610796934,tops & tees,patty women smart v neck checkers long sleeve knit top,patty,31.9799995422,women
311,15.4996596793,tops & tees,patty women unique boat neck o ring cut out shoulder 3/4 sleeve blouse top,patty,29.9799995422,women
315,17.8055197672,tops & tees,patty women elegant black v neck chiffon long sleeve blouse top,patty,33.9799995422,women
319,14.1536700857,tops & tees,patty women sexiest & stunning lace back ruched halter clubwear top,patty,27.5900001526,women
324,19.9528997378,tops & tees,patty women smart shirt collar v-neck knit tops 2-in-1 style blouse,patty,32.9799995422,women
344,15.3014396754,tops & tees,patty women stunning halter cut out shoulder long sleeve party top,patty,28.9799995422,women
349,16.9813797407,tops & tees,patty women cute on/off shoulder wide sleeve tops,patty,31.9799995422,women
353,17.6584798186,tops & tees,patty women kimono sleeve one shoulder blouse tops,patty,31.9899997711,women
357,16.8083996827,tops & tees,patty women beautiful bolero style embellished w/ buttons blouse top,patty,28.9799995422,women
361,16.0259397017,tops & tees,patty women sexy twist cowl neck clubwear party tank cami top,patty,28.9799995422,women
379,16.8083996827,tops & tees,patty women sexy cowl neck cut out asym sleeve casual blouse top,patty,28.9799995422,women
382,17.5570197077,tops & tees,patty women cowl neck off shoulders long sleeves top,patty,31.9799995422,women
388,18.9641396799,tops & tees,patty women sexy v neck cut out shoulder short sleeve party blouse top,patty,31.9799995422,women
391,17.2537708179,tops & tees,patty women sexy cross back necklace hippie top cami,patty,32.9900016785,women
407,18.3295197674,tops & tees,patty women multi-style on/off shoulder long sleeve / sleeveless / halter tops,patty,34.9799995422,women
438,15.7361396858,tops & tees,patty women cowl neck backless chain draping halter tops,patty,28.9799995422,women
440,19.1023809009,tops & tees,patty women unique bolero style button embellished long sleeve party blouse top,patty,33.9900016785,women
455,15.5483398552,tops & tees,patty women diagonal one shoulder with neck warmer tops,patty,28.7399997711,women
461,18.6123596869,tops & tees,patty women stunning draping back buckle closure party tops,patty,31.9799995422,women
466,18.6309999935,tops & tees,patty women sequins one shoulder fringe tops,patty,31.0,women
474,25.3581996435,tops & tees,patty women unique v neck shawl collar short sleeve knit jumper blouse tunic top,patty,42.9799995422,women
518,20.0492709242,tops & tees,patty women trendy v neck ruched twist knot front long sleeve casual tunic blouse top,patty,34.9900016785,women
639,18.2221198506,tops & tees,patty women boat neck/one shoulder drawstring short sleeve banded causal blouse top,patty,30.9899997711,women
651,19.0954196706,tops & tees,patty women sexy backless open shoulder long sleeves top set,patty,32.9799995422,women
654,16.3690796969,tops & tees,patty women stylish polo neck cap sleeve casual blouse top,patty,29.9799995422,women
705,15.3516196929,tops & tees,patty women sexiest strapless pleated bust clubwear party tube top,patty,26.9799995422,women
782,19.0340498257,tops & tees,patty women stylish v neck cut out cold shoulder slit long sleeve party blouse top,patty,31.9899997711,women
820,15.7327397719,sweaters,patty women comfy drape collar long sleeve asym hem cardigan,patty,33.9799995422,women
826,20.9784597797,sweaters,patty women stunning strips crew neck long sleeve knit top jumper,patty,43.9799995422,women
830,18.0409906972,sweaters,patty women comfy long sleeve hooded asym hem sweatercoat knit cardigan jumper,patty,44.9900016785,women
834,20.6504107195,sweaters,patty women comfy hooded cable knit long sleeve jumper tunic top,patty,44.9900016785,women
842,11.2954798803,sweaters,patty women soft & cute long sleeved bolero shrug top,patty,24.9899997711,women
847,29.7752414126,sweaters,patty women russian faux fur trim hooded jumper cardigan jacket,patty,67.9800033569,women
849,19.5755507191,sweaters,patty women smart v-neck ribbed knit long sleeve jumper tunic top,patty,43.9900016785,women
850,29.4307997275,sweaters,patty women elegant ruffle flounce collar asym long jumper cardigan,patty,63.9799995422,women
857,27.6922796468,sweaters,patty women smart buttons embellished zip front military cardigan jumper jacket,patty,56.9799995422,women
871,20.851260772,sweaters,patty women stylish v-neck long sleeve knit tunic jumper top,patty,43.9900016785,women
875,21.4950008392,sweaters,patty women trendy ribbed v-neck crossover empire waist long sleeve knit jumper top,patty,42.9900016785,women
879,17.1052197782,sweaters,patty women trendy stripe long sleeve drape front cardigan jacket,patty,34.9799995422,women
880,17.1278398057,sweaters,patty women unique puffy sleeve fold neck asym hem cardigan sweater,patty,41.9799995422,women
889,23.1617106951,sweaters,patty women long sleeves cascading open front asymmetric hem jumper cardigan,patty,53.9900016785,women
904,20.5386597941,sweaters,patty women corset v-neck ribbed long sleeve knit jumper top,patty,43.9799995422,women
911,9.72476987,sweaters,patty women cute short sleeved shrug cardigan tops,patty,22.9899997711,women
940,19.7713997895,sweaters,patty women comfy turtleneck long sleeve knit tunic tops jumper,patty,45.9799995422,women
954,14.7795207242,sweaters,patty women trendy drape collar long sleeve asym hem cardigan top.,patty,32.9900016785,women
960,12.9518997336,sweaters,patty women flattering long sleeve light knit bolero shrug cardigan,patty,31.9799995422,women
963,21.2750998182,sweaters,patty women unique v neck shawl collar short sleeve knit jumper blouse tunic top,patty,42.9799995422,women
986,17.4539406597,sweaters,patty women striped v-neck crossover empire waist long sleeve knit jumper top,patty,42.9900016785,women
1022,21.8152997512,sweaters,patty women sexy off shoulder buttons long sleeve tunic jumper,patty,44.9799995422,women
1036,15.6518807096,sweaters,patty women comfy long sleeve open front ruched pocket light boyfriend jersey cardigan,patty,37.9900016785,women
1075,18.6914997563,sweaters,patty women on / one shoulder wool blend batwing sleeve jumper top,patty,43.9799995422,women
1160,16.3313997918,sweaters,patty women sexy deep v-neck wrap asym hem mini knit dress,patty,37.9799995422,women
1165,18.0558007018,sweaters,patty women stylish scoop neck ribbed striped long sleeve knitwear jumper top,patty,42.9900016785,women
1166,17.9674397778,sweaters,patty women trendy asym hem long slevee ribbed jumper cardigan,patty,41.9799995422,women
1263,19.910039758899998,sweaters,patty women stunning long sleeve knit bolero shrug cardigan jumper,patty,39.9799995422,women
1396,18.3508197446,sweaters,patty women stunning shawl ridded collar long sleeve light knit cardigan jumper,patty,39.9799995422,women
1609,30.0113108271,fashion hoodies & sweatshirts,patty women wide/stand collar zip up front pocket long sleeve light jacket,patty,63.9900016785,women
3187,16.7516197987,dresses,patty women elegant black v neck floral lace 3/4 sleeve cocktail party mini dress,patty,39.9799995422,women
3216,15.4958398064,dresses,patty women sexy drape cowl neck long sleeve party knit dress,patty,37.9799995422,women
3217,15.0064197875,dresses,patty women comfy off shoulder long sleeve fitted casual dress,patty,34.9799995422,women
3227,24.7814107093,dresses,patty women gorgeous hoodie cable jumper knit casual party mini dress,patty,53.9900016785,women
