id,order_id,product_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
113970,78521,15248,shipped,2023-11-12 06:38:14+00:00,2023-11-13 13:38:00+00:00,,,3.1700000762939453
133938,92195,15248,shipped,2021-01-14 01:41:52+00:00,2021-01-15 11:19:00+00:00,,,3.1700000762939453
125664,86562,9044,cancelled,2023-10-05 13:37:59+00:00,,,,3.200000047683716
24464,16930,9044,processing,2020-10-24 03:06:16+00:00,,,,3.200000047683716
7925,5502,9044,returned,2022-01-01 10:37:01+00:00,2022-01-02 07:37:00+00:00,2022-01-06 18:31:00+00:00,2022-01-09 08:21:00+00:00,3.200000047683716
33038,22781,9044,returned,2023-10-09 09:02:46+00:00,2023-10-12 03:12:00+00:00,2023-10-12 04:57:00+00:00,2023-10-14 02:03:00+00:00,3.200000047683716
65249,44895,9044,returned,2023-03-25 04:28:40+00:00,2023-03-25 12:30:00+00:00,2023-03-29 00:47:00+00:00,2023-03-30 05:14:00+00:00,3.200000047683716
88920,61169,9044,shipped,2023-03-12 10:48:41+00:00,2023-03-11 21:08:00+00:00,,,3.200000047683716
116909,80531,9044,shipped,2022-12-19 17:30:08+00:00,2022-12-21 12:41:00+00:00,,,3.200000047683716
142702,98250,28557,complete,2023-06-12 10:59:20+00:00,2023-06-15 14:39:00+00:00,2023-06-16 01:58:00+00:00,,3.25
62028,42722,28557,processing,2023-02-01 23:09:46+00:00,,,,3.25
93039,64033,28557,processing,2023-11-28 05:33:44+00:00,,,,3.25
129875,89437,28557,shipped,2022-09-01 00:06:49+00:00,2022-08-29 23:37:00+00:00,,,3.25
65814,45278,12659,complete,2021-02-22 05:12:38+00:00,2021-02-22 23:25:00+00:00,2021-02-24 11:34:00+00:00,,3.2799999713897705
90774,62452,12659,processing,2021-01-29 23:21:15+00:00,,,,3.2799999713897705
604,411,12659,shipped,2021-11-17 02:16:06+00:00,2021-11-15 04:41:00+00:00,,,3.2799999713897705
117244,80758,12659,shipped,2022-07-05 11:12:01+00:00,2022-07-04 03:45:00+00:00,,,3.2799999713897705
169594,116807,12659,shipped,2019-11-15 11:31:50+00:00,2019-11-18 12:04:00+00:00,,,3.2799999713897705
23249,16082,29026,cancelled,2023-09-20 04:39:07+00:00,,,,3.289999961853028
34320,23643,29025,complete,2020-04-06 12:26:33+00:00,2020-04-08 23:08:00+00:00,2020-04-10 20:49:00+00:00,,3.289999961853028
51918,35685,29026,complete,2023-10-27 09:52:52+00:00,2023-10-30 00:20:00+00:00,2023-10-30 05:09:00+00:00,,3.289999961853028
80023,55064,29025,complete,2023-07-24 05:31:12+00:00,2023-07-26 07:54:00+00:00,2023-07-29 16:38:00+00:00,,3.289999961853028
135835,93498,29025,complete,2022-03-15 08:25:51+00:00,2022-03-17 07:41:00+00:00,2022-03-19 15:58:00+00:00,,3.289999961853028
96616,66478,29026,processing,2023-11-06 06:17:35+00:00,,,,3.289999961853028
100058,68883,29025,processing,2021-01-20 00:37:02+00:00,,,,3.289999961853028
62953,43337,29025,returned,,,,,3.289999961853028
9501,6560,29025,shipped,2022-03-01 05:45:02+00:00,2022-03-03 12:18:00+00:00,,,3.289999961853028
62832,43254,29025,shipped,2023-12-11 10:28:00+00:00,2023-12-11 14:33:00+00:00,,,3.289999961853028
64588,44460,29025,shipped,2020-09-10 18:14:31+00:00,2020-09-08 14:02:00+00:00,,,3.289999961853028
86708,59631,29026,shipped,2021-10-06 09:23:09+00:00,2021-10-09 02:55:00+00:00,,,3.289999961853028
97659,67217,29026,shipped,2022-09-10 00:54:19+00:00,2022-09-08 22:02:00+00:00,,,3.289999961853028
149027,102625,12580,complete,2022-10-02 23:50:00+00:00,2022-10-04 19:03:00+00:00,2022-10-05 07:01:00+00:00,,3.369999885559082
163524,112626,12580,complete,2023-09-30 00:09:50+00:00,2023-09-30 18:43:00+00:00,2023-10-04 17:58:00+00:00,,3.369999885559082
868,587,12580,processing,2022-02-26 11:23:49+00:00,,,,3.369999885559082
75634,52048,12580,processing,2023-12-09 12:09:38+00:00,,,,3.369999885559082
113310,78083,12580,processing,2023-11-13 15:33:25+00:00,,,,3.369999885559082
147174,101348,12580,returned,2023-04-27 17:50:39+00:00,2023-04-27 03:11:00+00:00,2023-04-27 17:53:00+00:00,2023-04-28 20:34:00+00:00,3.369999885559082
158420,109086,12657,cancelled,2019-09-27 03:25:38+00:00,,,,3.390000104904175
53450,36744,12657,complete,2020-09-07 08:52:49+00:00,2020-09-03 12:48:00+00:00,2020-09-06 12:33:00+00:00,,3.390000104904175
143359,98695,9013,complete,2019-07-28 12:28:04+00:00,2019-07-26 01:36:00+00:00,2019-07-27 05:09:00+00:00,,3.390000104904175
12270,8505,9013,processing,2022-10-03 11:25:39+00:00,,,,3.390000104904175
34069,23476,12657,processing,2023-07-04 11:39:54+00:00,,,,3.390000104904175
33117,22833,9013,returned,2023-02-22 03:02:56+00:00,2023-02-24 01:02:00+00:00,2023-02-27 01:58:00+00:00,2023-03-01 03:03:00+00:00,3.390000104904175
133536,91910,12657,returned,2023-09-09 04:52:18+00:00,2023-09-09 04:02:00+00:00,2023-09-12 22:06:00+00:00,2023-09-13 23:50:00+00:00,3.390000104904175
38611,26599,12657,shipped,2023-08-09 10:21:42+00:00,2023-08-11 06:13:00+00:00,,,3.390000104904175
68378,47040,9013,shipped,2023-07-09 04:52:12+00:00,2023-07-11 00:54:00+00:00,,,3.390000104904175
117717,81073,12657,shipped,2024-01-15 02:12:23+00:00,2024-01-14 06:48:00+00:00,,,3.390000104904175
141120,97136,9013,shipped,2022-02-17 17:06:37+00:00,2022-02-19 03:09:00+00:00,,,3.390000104904175
178827,123175,12657,shipped,2019-09-21 03:43:51+00:00,2019-09-23 05:46:00+00:00,,,3.390000104904175
59407,40926,13943,cancelled,2023-11-03 21:30:59+00:00,,,,3.400000095367432
67873,46695,13943,complete,2023-12-30 09:07:55+00:00,2023-12-29 06:36:00+00:00,2023-12-30 03:34:00+00:00,,3.400000095367432
122324,84242,15834,complete,2023-07-06 15:33:39+00:00,2023-07-08 19:44:00+00:00,2023-07-09 09:31:00+00:00,,3.400000095367432
164128,113053,15834,complete,2023-02-22 22:49:03+00:00,2023-02-25 06:05:00+00:00,2023-03-01 09:44:00+00:00,,3.400000095367432
109313,75323,13943,processing,2023-04-20 17:35:47+00:00,,,,3.400000095367432
32810,22629,15834,returned,2023-09-30 08:58:32+00:00,2023-09-28 17:42:00+00:00,2023-09-28 19:02:00+00:00,2023-09-29 07:08:00+00:00,3.400000095367432
145314,100062,13943,returned,2022-07-26 04:43:20+00:00,2022-07-27 09:11:00+00:00,2022-08-01 05:04:00+00:00,2022-08-03 06:59:00+00:00,3.400000095367432
29994,20739,13943,shipped,2023-10-12 05:50:59+00:00,2023-10-10 11:21:00+00:00,,,3.400000095367432
33207,22894,15834,shipped,2022-03-11 10:27:50+00:00,2022-03-12 21:18:00+00:00,,,3.400000095367432
77236,53128,13943,shipped,2023-11-07 07:41:27+00:00,2023-11-05 15:57:00+00:00,,,3.400000095367432
133452,91852,15834,shipped,,,,,3.400000095367432
178635,123050,15834,shipped,2023-10-16 14:40:02+00:00,2023-10-17 12:49:00+00:00,,,3.400000095367432
173824,119683,28406,cancelled,2023-05-18 09:52:26+00:00,,,,3.4600000381469727
90326,62153,28406,processing,2022-07-18 14:36:18+00:00,,,,3.4600000381469727
153969,106017,28406,processing,2020-03-14 22:56:20+00:00,,,,3.4600000381469727
42121,28993,28715,processing,2023-11-16 01:35:12+00:00,,,,3.4800000190734863
69221,47588,28715,processing,2023-05-10 07:09:17+00:00,,,,3.4800000190734863
46703,32150,28715,shipped,2022-09-02 09:24:31+00:00,2022-08-31 11:04:00+00:00,,,3.4800000190734863
46999,32352,28679,cancelled,2022-02-26 08:12:58+00:00,,,,3.5
60773,41870,28668,cancelled,2022-11-26 15:44:19+00:00,,,,3.5
68635,47209,15784,cancelled,2021-02-05 11:47:34+00:00,,,,3.5
16536,11430,15784,complete,2023-12-11 13:18:44+00:00,2023-12-07 13:40:00+00:00,2023-12-08 06:43:00+00:00,,3.5
32989,22746,13696,complete,2023-08-12 17:26:14+00:00,2023-08-12 05:52:00+00:00,2023-08-16 07:03:00+00:00,,3.5
63155,43483,28668,complete,2022-03-05 20:55:19+00:00,2022-03-06 03:23:00+00:00,2022-03-09 16:20:00+00:00,,3.5
63156,43484,28679,complete,2022-02-21 20:31:32+00:00,2022-02-23 00:41:00+00:00,2022-02-26 22:31:00+00:00,,3.5
91391,62881,14248,complete,2023-10-22 03:18:02+00:00,2023-10-22 07:21:00+00:00,2023-10-27 02:34:00+00:00,,3.5
98315,67669,28668,complete,2023-09-15 03:33:03+00:00,2023-09-12 00:53:00+00:00,2023-09-15 15:39:00+00:00,,3.5
113728,78358,28668,complete,2023-12-24 15:07:35+00:00,2023-12-25 18:50:00+00:00,2023-12-27 02:04:00+00:00,,3.5
122654,84468,13696,complete,2024-01-09 01:32:23+00:00,2024-01-07 17:23:00+00:00,2024-01-08 21:35:00+00:00,,3.5
5511,3817,13696,processing,2023-05-02 01:53:22+00:00,,,,3.5
29630,20474,15917,processing,2023-12-03 09:12:20+00:00,,,,3.5
59074,40685,15784,processing,2023-12-28 23:09:04+00:00,,,,3.5
77448,53273,15917,processing,2023-10-25 14:06:05+00:00,,,,3.5
108580,74819,15917,processing,2022-04-18 01:41:59+00:00,,,,3.5
129641,89276,28679,processing,2022-09-05 12:46:41+00:00,,,,3.5
155708,107213,15784,processing,2022-10-23 14:04:19+00:00,,,,3.5
156886,108008,14248,processing,2021-06-20 03:05:01+00:00,,,,3.5
176738,121714,15784,processing,2022-05-11 13:54:09+00:00,,,,3.5
47220,32496,28668,returned,2020-10-17 04:55:26+00:00,2020-10-19 05:14:00+00:00,2020-10-20 12:27:00+00:00,2020-10-20 18:18:00+00:00,3.5
63430,43678,15917,returned,2023-10-16 03:40:25+00:00,2023-10-17 05:20:00+00:00,2023-10-19 14:07:00+00:00,2023-10-19 17:30:00+00:00,3.5
16460,11377,15419,shipped,,,,,3.5
38078,26218,14248,shipped,2021-12-27 16:30:33+00:00,2021-12-29 18:39:00+00:00,,,3.5
41723,28715,14248,shipped,2023-11-17 09:19:17+00:00,2023-11-18 04:51:00+00:00,,,3.5
45145,31067,13696,shipped,2023-07-15 01:34:54+00:00,2023-07-13 03:55:00+00:00,,,3.5
48316,33236,15917,shipped,2021-06-14 09:07:39+00:00,2021-06-12 16:34:00+00:00,,,3.5
71010,48834,15784,shipped,2023-01-07 03:02:32+00:00,2023-01-10 00:24:00+00:00,,,3.5
74401,51206,15419,shipped,2022-12-17 01:01:15+00:00,2022-12-13 08:48:00+00:00,,,3.5
96884,66666,15917,shipped,2023-08-26 23:47:28+00:00,2023-08-26 10:43:00+00:00,,,3.5
130104,89587,28679,shipped,2022-12-06 02:36:10+00:00,2022-12-06 14:58:00+00:00,,,3.5
145625,100268,15917,shipped,2022-02-21 05:28:04+00:00,2022-02-22 13:54:00+00:00,,,3.5
140750,96882,24843,complete,2023-10-02 02:28:24+00:00,2023-10-03 21:19:00+00:00,2023-10-06 20:13:00+00:00,,3.5999999046325684
44449,30588,24843,processing,2024-01-17 09:01:08+00:00,,,,3.5999999046325684
79138,54464,12689,cancelled,2023-01-25 22:00:19+00:00,,,,3.670000076293945
164359,113216,12689,cancelled,2023-11-12 07:52:57+00:00,,,,3.670000076293945
22929,15873,12689,complete,2022-09-30 22:52:57+00:00,2022-10-01 17:07:00+00:00,2022-10-04 01:36:00+00:00,,3.670000076293945
88697,61026,12689,complete,2023-10-04 14:14:12+00:00,2023-10-07 10:02:00+00:00,2023-10-10 09:32:00+00:00,,3.670000076293945
135897,93540,12689,complete,2023-02-28 09:30:46+00:00,2023-02-28 13:07:00+00:00,2023-03-03 03:55:00+00:00,,3.670000076293945
149317,102823,12689,returned,2022-08-02 05:04:23+00:00,2022-07-31 12:30:00+00:00,2022-08-01 00:42:00+00:00,2022-08-03 14:12:00+00:00,3.670000076293945
125870,86700,12689,shipped,2024-01-06 07:52:50+00:00,2024-01-08 03:11:00+00:00,,,3.670000076293945
70666,48586,14118,cancelled,2023-03-29 04:37:01+00:00,,,,3.700000047683716
23230,16066,14118,complete,2023-04-19 22:55:57+00:00,2023-04-19 06:26:00+00:00,2023-04-23 07:48:00+00:00,,3.700000047683716
58678,40404,14118,complete,2023-08-20 16:33:18+00:00,2023-08-20 21:45:00+00:00,2023-08-21 07:40:00+00:00,,3.700000047683716
67221,46254,14118,processing,2021-10-07 05:22:41+00:00,,,,3.700000047683716
144312,99368,14118,processing,2023-01-11 11:21:22+00:00,,,,3.700000047683716
138536,95368,14118,shipped,2021-04-05 11:34:07+00:00,2021-04-06 08:47:00+00:00,,,3.700000047683716
53579,36832,12602,cancelled,2022-05-22 11:20:56+00:00,,,,3.75
126171,86902,12602,cancelled,2023-09-26 03:09:25+00:00,,,,3.75
37064,25521,12602,complete,2023-12-11 07:51:48+00:00,2023-12-13 11:43:00+00:00,2023-12-16 15:05:00+00:00,,3.75
166693,114820,12602,complete,2020-10-30 04:21:53+00:00,2020-10-27 13:29:00+00:00,2020-10-29 17:37:00+00:00,,3.75
95175,65465,12602,processing,2022-07-14 17:59:46+00:00,,,,3.75
12726,8828,12602,returned,2021-11-24 23:46:54+00:00,2021-11-25 16:54:00+00:00,2021-11-29 08:18:00+00:00,2021-11-30 09:48:00+00:00,3.75
146475,100867,12602,shipped,2023-08-03 11:25:43+00:00,2023-08-04 20:17:00+00:00,,,3.75
153019,105372,12602,shipped,2024-01-07 01:26:24+00:00,2024-01-09 13:14:00+00:00,,,3.75
47286,32548,11027,cancelled,,,,,3.799999952316284
54895,37757,11027,cancelled,2022-11-19 04:54:38+00:00,,,,3.799999952316284
131250,90363,28395,cancelled,2023-10-02 10:39:34+00:00,,,,3.799999952316284
96498,66397,11027,complete,2022-03-19 11:21:40+00:00,2022-03-22 07:22:00+00:00,2022-03-26 23:26:00+00:00,,3.799999952316284
118014,81280,11027,complete,2021-09-03 09:09:57+00:00,2021-09-03 17:58:00+00:00,2021-09-06 02:08:00+00:00,,3.799999952316284
145265,100025,28395,complete,2021-12-19 05:42:35+00:00,2021-12-19 22:10:00+00:00,2021-12-20 00:24:00+00:00,,3.799999952316284
784,527,11027,processing,2021-12-21 04:01:02+00:00,,,,3.799999952316284
35261,24279,28395,processing,2021-08-30 03:31:25+00:00,,,,3.799999952316284
76882,52902,28395,processing,2023-07-31 15:11:10+00:00,,,,3.799999952316284
117852,81164,11027,processing,2024-01-11 04:13:33+00:00,,,,3.799999952316284
129989,89509,28395,processing,2021-11-07 14:19:05+00:00,,,,3.799999952316284
131056,90239,28395,processing,2023-03-27 11:56:49+00:00,,,,3.799999952316284
57363,39495,28395,returned,2023-11-27 23:20:28+00:00,2023-11-29 15:31:00+00:00,2023-11-30 07:20:00+00:00,2023-11-30 17:51:00+00:00,3.799999952316284
67859,46687,11027,returned,2023-09-03 23:56:01+00:00,2023-09-03 23:19:00+00:00,2023-09-07 02:39:00+00:00,2023-09-08 08:46:00+00:00,3.799999952316284
106507,73371,28395,returned,2023-11-23 14:49:26+00:00,2023-11-24 01:33:00+00:00,2023-11-27 01:37:00+00:00,2023-11-30 00:42:00+00:00,3.799999952316284
52359,35984,28395,shipped,,,,,3.799999952316284
71850,49422,11027,shipped,2023-06-14 13:27:41+00:00,2023-06-17 07:03:00+00:00,,,3.799999952316284
110070,75838,11027,shipped,2022-05-01 09:18:22+00:00,2022-04-28 08:47:00+00:00,,,3.799999952316284
128702,88620,12684,cancelled,2023-12-22 10:56:55+00:00,,,,3.880000114440918
62361,42929,12684,processing,2019-05-08 06:33:23+00:00,,,,3.880000114440918
538,365,12612,cancelled,2023-10-23 15:01:35+00:00,,,,3.900000095367432
71866,49436,12612,cancelled,2020-08-13 04:33:42+00:00,,,,3.900000095367432
56396,38820,12612,complete,2023-11-28 11:29:01+00:00,2023-11-30 07:12:00+00:00,2023-12-01 22:56:00+00:00,,3.900000095367432
13781,9551,12612,processing,2020-02-23 22:50:55+00:00,,,,3.900000095367432
70697,48609,12612,processing,2024-01-12 07:27:35+00:00,,,,3.900000095367432
86355,59392,12612,processing,2019-12-29 14:57:37+00:00,,,,3.900000095367432
27236,18828,12612,shipped,2023-04-26 23:42:37+00:00,2023-04-27 07:12:00+00:00,,,3.900000095367432
87223,60004,12612,shipped,2023-07-10 04:01:55+00:00,2023-07-09 12:19:00+00:00,,,3.900000095367432
96344,66288,12612,shipped,2023-07-10 02:32:41+00:00,2023-07-09 09:03:00+00:00,,,3.900000095367432
2428,1653,29033,cancelled,2023-11-10 09:23:51+00:00,,,,3.950000047683716
75788,52157,9035,cancelled,2023-08-06 03:56:06+00:00,,,,3.950000047683716
93988,64651,28873,cancelled,2023-08-25 12:39:17+00:00,,,,3.950000047683716
99605,68557,28873,cancelled,2023-02-15 04:53:07+00:00,,,,3.950000047683716
102477,70557,13891,cancelled,2022-04-18 15:01:53+00:00,,,,3.950000047683716
132015,90872,29033,cancelled,2022-05-05 09:24:18+00:00,,,,3.950000047683716
167051,115059,29033,cancelled,2021-09-30 05:46:00+00:00,,,,3.950000047683716
23872,16518,29033,complete,2023-02-28 11:28:48+00:00,2023-03-01 08:28:00+00:00,2023-03-01 23:47:00+00:00,,3.950000047683716
54207,37277,29033,complete,2022-08-10 23:18:16+00:00,2022-08-08 03:52:00+00:00,2022-08-10 10:10:00+00:00,,3.950000047683716
84161,57894,9035,complete,2024-01-19 23:37:16+00:00,2024-01-16 09:58:00+00:00,2024-01-18 14:01:00+00:00,,3.950000047683716
112978,77852,28873,complete,2023-12-24 11:26:18+00:00,2023-12-26 11:56:00+00:00,2023-12-30 22:50:00+00:00,,3.950000047683716
115497,79571,9035,complete,2023-02-22 03:49:05+00:00,2023-02-24 10:19:00+00:00,2023-02-24 16:31:00+00:00,,3.950000047683716
42764,29424,29033,processing,2022-10-12 11:31:16+00:00,,,,3.950000047683716
43109,29669,13891,processing,2022-08-21 13:22:13+00:00,,,,3.950000047683716
50903,35017,28873,processing,2022-12-16 02:16:10+00:00,,,,3.950000047683716
53471,36758,9035,processing,2023-08-11 22:27:48+00:00,,,,3.950000047683716
66629,45850,29033,processing,2023-11-21 06:26:35+00:00,,,,3.950000047683716
68559,47160,25046,processing,2023-11-19 07:45:22+00:00,,,,3.950000047683716
90794,62467,29033,processing,2021-08-07 01:00:19+00:00,,,,3.950000047683716
176849,121793,28873,processing,2019-07-23 09:28:04+00:00,,,,3.950000047683716
61763,42551,29033,returned,2024-01-02 08:39:15+00:00,2024-01-01 16:51:00+00:00,2024-01-04 13:03:00+00:00,2024-01-05 02:56:00+00:00,3.950000047683716
36536,25156,13891,shipped,2022-05-03 00:44:39+00:00,2022-05-05 00:43:00+00:00,,,3.950000047683716
46444,31964,25046,shipped,2022-05-07 10:57:23+00:00,2022-05-08 21:48:00+00:00,,,3.950000047683716
48917,33644,29033,shipped,2024-01-11 14:32:53+00:00,2024-01-12 16:10:00+00:00,,,3.950000047683716
68655,47222,29033,shipped,2022-09-14 22:49:39+00:00,2022-09-17 20:03:00+00:00,,,3.950000047683716
117704,81062,9035,shipped,2022-03-24 08:52:13+00:00,2022-03-24 19:07:00+00:00,,,3.950000047683716
121942,83988,9035,shipped,2023-07-18 17:22:08+00:00,2023-07-19 08:46:00+00:00,,,3.950000047683716
163043,112292,9035,shipped,2023-01-19 06:49:56+00:00,2023-01-19 20:51:00+00:00,,,3.950000047683716
173072,119162,29033,shipped,2020-02-20 05:09:46+00:00,2020-02-22 18:55:00+00:00,,,3.950000047683716
95121,65429,28577,processing,2023-12-11 01:46:13+00:00,,,,3.9800000190734863
131185,90325,28577,processing,2023-03-08 03:36:35+00:00,,,,3.9800000190734863
134148,92332,28577,processing,2023-12-16 00:20:32+00:00,,,,3.9800000190734863
17082,11820,28577,shipped,2023-05-19 12:40:35+00:00,2023-05-17 14:25:00+00:00,,,3.9800000190734863
49552,34097,28577,shipped,,,,,3.9800000190734863
157508,108444,28577,shipped,2023-11-24 07:31:36+00:00,2023-11-25 09:52:00+00:00,,,3.9800000190734863
19547,13528,13979,cancelled,2023-04-04 17:04:25+00:00,,,,3.990000009536743
22748,15741,28491,cancelled,2024-01-17 08:16:48+00:00,,,,3.990000009536743
36073,24829,15805,cancelled,2023-05-02 04:53:52+00:00,,,,3.990000009536743
61966,42681,15788,cancelled,2023-02-05 12:39:56+00:00,,,,3.990000009536743
69791,47990,10938,cancelled,2021-11-26 12:45:49+00:00,,,,3.990000009536743
94569,65043,13913,cancelled,2020-09-28 05:09:35+00:00,,,,3.990000009536743
117105,80661,13979,cancelled,2023-03-19 07:39:20+00:00,,,,3.990000009536743
119113,82051,15884,cancelled,2022-06-23 04:07:59+00:00,,,,3.990000009536743
126503,87131,15805,cancelled,2022-08-18 06:37:58+00:00,,,,3.990000009536743
128218,88296,9164,cancelled,2023-12-30 00:25:08+00:00,,,,3.990000009536743
132928,91481,29112,cancelled,2023-09-27 14:47:42+00:00,,,,3.990000009536743
134367,92481,29065,cancelled,2023-08-21 13:50:48+00:00,,,,3.990000009536743
159100,109558,15884,cancelled,2023-10-11 07:06:58+00:00,,,,3.990000009536743
162460,111898,13923,cancelled,2023-09-27 04:10:44+00:00,,,,3.990000009536743
179421,123576,15805,cancelled,2023-03-26 14:59:23+00:00,,,,3.990000009536743
2256,1533,28491,complete,2023-01-10 16:19:15+00:00,2023-01-08 19:33:00+00:00,2023-01-09 07:11:00+00:00,,3.990000009536743
3918,2711,15829,complete,2021-03-22 04:32:03+00:00,2021-03-23 09:06:00+00:00,2021-03-24 14:14:00+00:00,,3.990000009536743
5922,4103,29065,complete,2019-10-25 13:43:08+00:00,2019-10-28 10:36:00+00:00,2019-10-29 15:59:00+00:00,,3.990000009536743
5946,4120,15805,complete,2022-09-19 12:42:13+00:00,2022-09-20 06:01:00+00:00,2022-09-20 10:49:00+00:00,,3.990000009536743
11744,8114,13913,complete,2023-01-25 14:23:10+00:00,2023-01-24 13:52:00+00:00,2023-01-25 03:17:00+00:00,,3.990000009536743
14810,10256,10938,complete,2022-10-09 09:44:39+00:00,2022-10-10 22:49:00+00:00,2022-10-15 08:19:00+00:00,,3.990000009536743
19080,13200,14274,complete,2021-08-16 03:53:04+00:00,2021-08-16 07:03:00+00:00,2021-08-20 23:14:00+00:00,,3.990000009536743
25863,17891,29112,complete,2022-08-04 07:08:44+00:00,2022-08-06 12:15:00+00:00,2022-08-09 05:44:00+00:00,,3.990000009536743
32926,22707,13923,complete,2024-01-07 07:43:59+00:00,2024-01-07 21:19:00+00:00,2024-01-07 21:21:00+00:00,,3.990000009536743
34283,23617,29112,complete,2022-12-15 00:02:39+00:00,2022-12-17 19:51:00+00:00,2022-12-19 14:48:00+00:00,,3.990000009536743
43291,29794,15788,complete,2023-08-08 01:48:25+00:00,2023-08-08 16:21:00+00:00,2023-08-11 16:10:00+00:00,,3.990000009536743
44066,30327,13979,complete,2022-10-20 21:40:46+00:00,2022-10-20 17:03:00+00:00,2022-10-21 14:36:00+00:00,,3.990000009536743
48694,33492,15805,complete,2022-02-04 01:39:28+00:00,2022-02-06 09:54:00+00:00,2022-02-09 00:58:00+00:00,,3.990000009536743
61297,42242,28491,complete,2021-11-27 22:54:49+00:00,2021-11-28 04:00:00+00:00,2021-11-28 16:28:00+00:00,,3.990000009536743
62380,42941,15829,complete,2023-04-01 08:17:24+00:00,2023-04-02 06:30:00+00:00,2023-04-07 05:11:00+00:00,,3.990000009536743
63275,43566,29065,complete,2022-01-22 08:34:42+00:00,2022-01-21 09:05:00+00:00,2022-01-22 02:34:00+00:00,,3.990000009536743
